SHPG,2018-11-23,175.72,177.16,175.71,177.00,176.62,Stay Long
SIRI,2018-11-23,5.99,6.13,5.97,6.06,6.05,Stay Long
SM,2018-11-23,19.80,20.47,19.50,20.22,20.06,Stay Long
SNPS,2018-11-23,85.77,86.23,84.90,85.59,85.57,Stay Long
SODA,2018-11-23,143.26,143.49,143.26,143.45,143.40,Stay Long
SPLK,2018-11-23,90.82,93.40,90.50,92.57,92.16,Stay Long
SQ,2018-11-23,61.67,64.00,61.53,63.47,63.00,Stay Long
SSNC,2018-11-23,44.84,46.12,44.76,45.69,45.52,Stay Long
STLD,2018-11-23,37.68,38.24,36.34,37.44,37.34,Stay Long
STX,2018-11-23,42.00,43.58,41.88,42.95,42.80,Stay Long
SUPV,2018-11-23,8.95,9.21,8.70,9.13,9.01,Stay Long
SWKS,2018-11-23,69.57,71.23,69.52,70.60,70.45,Stay Long
SYMC,2018-11-23,21.30,21.94,21.26,21.70,21.63,Stay Long
TBK,2018-11-23,36.52,37.40,36.32,37.02,36.91,Stay Long
TCBI,2018-11-23,57.79,58.91,57.59,58.34,58.28,Stay Long
TCF,2018-11-23,21.59,22.04,21.52,21.90,21.82,Stay Long
TEAM,2018-11-23,70.22,73.42,70.00,73.20,72.21,Stay Long
TECH,2018-11-23,155.36,160.45,155.00,159.48,158.31,Stay Long
TER,2018-11-23,35.31,36.33,35.31,35.86,35.83,Stay Long
TLRY,2018-11-23,110.52,117.77,110.52,116.03,114.77,Stay Long
TMUS,2018-11-23,66.39,67.46,66.08,67.07,66.87,Stay Long
TOT,2018-11-23,53.96,54.22,53.70,53.98,53.97,Stay Long
TRHC,2018-11-23,62.79,66.71,62.60,65.33,64.88,Stay Long
TRNO,2018-11-23,38.79,39.04,38.50,38.82,38.79,Stay Long
TROW,2018-11-23,93.73,95.55,93.41,94.65,94.54,Stay Long
TTD,2018-11-23,116.49,120.62,116.00,119.35,118.66,Stay Long
TTGT,2018-11-23,14.39,15.06,14.39,14.76,14.74,Stay Long
TUSK,2018-11-23,24.05,24.94,23.75,24.45,24.38,Stay Long
TWLO,2018-11-23,75.50,81.41,75.06,80.62,79.03,Stay Long
TYL,2018-11-23,183.11,186.79,183.11,186.18,185.36,Stay Long
UA,2018-11-23,19.89,20.18,19.82,20.08,20.03,Stay Long
UBNT,2018-11-23,107.10,109.65,107.10,108.53,108.43,Stay Long
UNH,2018-11-23,260.00,262.94,258.28,261.62,260.95,Stay Long
UNP,2018-11-23,142.58,144.12,142.24,143.54,143.30,Stay Long
